Name,nAcid,ALogP,ALogp2,AMR,apol,naAromAtom,nAromBond,nAtom,nHeavyAtom,nH,nC,nN,nO,nS,nP,nF,nCl,nBr,nI,nX,ATSc1,ATSc2,ATSc3,ATSc4,ATSc5,ATSm1,ATSm2,ATSm3,ATSm4,ATSm5,ATSp1,ATSp2,ATSp3,ATSp4,ATSp5,nBase,BCUTw-1l,BCUTw-1h,BCUTc-1l,BCUTc-1h,BCUTp-1l,BCUTp-1h,nBonds,nBonds2,nBondsS,nBondsS2,nBondsS3,nBondsD,nBondsD2,nBondsT,nBondsM,bpol,C1SP1,C2SP1,C1SP2,C2SP2,C3SP2,C1SP3,C2SP3,C3SP3,C4SP3,SCH-3,SCH-4,SCH-5,SCH-6,SCH-7,VCH-3,VCH-4,VCH-5,VCH-6,VCH-7,SC-3,SC-4,SC-5,SC-6,VC-3,VC-4,VC-5,VC-6,SPC-4,SPC-5,SPC-6,VPC-4,VPC-5,VPC-6,SP-0,SP-1,SP-2,SP-3,SP-4,SP-5,SP-6,SP-7,VP-0,VP-1,VP-2,VP-3,VP-4,VP-5,VP-6,VP-7,CrippenLogP,CrippenMR,ECCEN,nHBd,nwHBd,nHBa,nwHBa,nHBint2,nHBint3,nHBint4,nHBint5,nHBint6,nHBint7,nHBint8,nHBint9,nHBint10,nHsOH,nHdNH,nHsSH,nHsNH2,nHssNH,nHaaNH,nHtCH,nHdCH2,nHdsCH,nHaaCH,nHCHnX,nHCsats,nHCsatu,nHAvin,nHother,nHmisc,nsCH3,ndCH2,nssCH2,ntCH,ndsCH,naaCH,nsssCH,nddC,ntsC,ndssC,naasC,naaaC,nssssC,nsNH2,ndNH,nssNH,naaNH,ntN,ndsN,naaN,nsssN,naasN,nssssNp,nsOH,ndO,nssO,naaO,nsOm,nsF,nsssP,ndsssP,nsSH,ndS,nssS,naaS,ndssS,nddssS,nsCl,nsBr,nsI,SHBd,SwHBd,SHBa,SwHBa,SHBint2,SHBint3,SHBint4,SHBint5,SHBint6,SHBint7,SHBint8,SHBint9,SHBint10,SHsOH,SHdNH,SHsSH,SHsNH2,SHssNH,SHaaNH,SHtCH,SHdCH2,SHdsCH,SHaaCH,SHCHnX,SHCsats,SHCsatu,SHAvin,SHother,SHmisc,SsCH3,SdCH2,SssCH2,StCH,SdsCH,SaaCH,SsssCH,SddC,StsC,SdssC,SaasC,SaaaC,SssssC,SsNH2,SdNH,SssNH,SaaNH,StN,SdsN,SaaN,SsssN,SaasN,SssssNp,SsOH,SdO,SssO,SaaO,SsOm,SsF,SsssP,SdsssP,SsSH,SdS,SssS,SaaS,SdssS,SddssS,SsCl,SsBr,SsI,minHBd,minwHBd,minHBa,minwHBa,minHBint2,minHBint3,minHBint4,minHBint5,minHBint6,minHBint7,minHBint8,minHBint9,minHBint10,minHsOH,minHdNH,minHsSH,minHsNH2,minHssNH,minHaaNH,minHtCH,minHdCH2,minHdsCH,minHaaCH,minHCHnX,minHCsats,minHCsatu,minHAvin,minHother,minHmisc,minsCH3,mindCH2,minssCH2,mintCH,mindsCH,minaaCH,minsssCH,minddC,mintsC,mindssC,minaasC,minaaaC,minssssC,minsNH2,mindNH,minssNH,minaaNH,mintN,mindsN,minaaN,minsssN,minaasN,minssssNp,minsOH,mindO,minssO,minaaO,minsOm,minsF,minsssP,mindsssP,minsSH,mindS,minssS,minaaS,mindssS,minddssS,minsCl,minsBr,minsI,maxHBd,maxwHBd,maxHBa,maxwHBa,maxHBint2,maxHBint3,maxHBint4,maxHBint5,maxHBint6,maxHBint7,maxHBint8,maxHBint9,maxHBint10,maxHsOH,maxHdNH,maxHsSH,maxHsNH2,maxHssNH,maxHaaNH,maxHtCH,maxHdCH2,maxHdsCH,maxHaaCH,maxHCHnX,maxHCsats,maxHCsatu,maxHAvin,maxHother,maxHmisc,maxsCH3,maxdCH2,maxssCH2,maxtCH,maxdsCH,maxaaCH,maxsssCH,maxddC,maxtsC,maxdssC,maxaasC,maxaaaC,maxssssC,maxsNH2,maxdNH,maxssNH,maxaaNH,maxtN,maxdsN,maxaaN,maxsssN,maxaasN,maxssssNp,maxsOH,maxdO,maxssO,maxaaO,maxsOm,maxsF,maxsSH,maxdS,maxssS,maxsCl,maxsBr,maxsI,sumI,hmax,gmax,hmin,gmin,LipoaffinityIndex,MAXDN,MAXDP,DELS,MAXDN2,MAXDP2,DELS2,ETA_Alpha,ETA_AlphaP,ETA_dAlpha_A,ETA_dAlpha_B,ETA_Epsilon_1,ETA_Epsilon_2,ETA_Epsilon_3,ETA_Epsilon_4,ETA_Epsilon_5,ETA_dEpsilon_A,ETA_dEpsilon_B,ETA_dEpsilon_C,ETA_dEpsilon_D,ETA_Psi_1,ETA_dPsi_A,ETA_dPsi_B,ETA_Shape_P,ETA_Shape_Y,ETA_Shape_X,ETA_Beta,ETA_BetaP,ETA_Beta_s,ETA_BetaP_s,ETA_Beta_ns,ETA_BetaP_ns,ETA_dBeta,ETA_dBetaP,ETA_Beta_ns_d,ETA_BetaP_ns_d,ETA_Eta,ETA_EtaP,ETA_Eta_R,ETA_Eta_F,ETA_EtaP_F,ETA_Eta_L,ETA_EtaP_L,ETA_Eta_R_L,ETA_Eta_F_L,ETA_EtaP_F_L,ETA_Eta_B,ETA_EtaP_B,ETA_Eta_B_RC,ETA_EtaP_B_RC,FMF,fragC,nHBAcc,nHBAcc2,nHBAcc3,nHBAcc_Lipinski,nHBDon,nHBDon_Lipinski,Kier1,Kier2,nAtomLC,nAtomP,nAtomLAC,MLogP,McGowan_Volume,MDEC-11,MDEC-12,MDEC-13,MDEC-14,MDEC-22,MDEC-23,MDEC-24,MDEC-33,MDEC-34,MDEC-44,MDEO-11,MDEO-12,MDEO-22,MDEN-11,MDEN-12,MDEN-13,MDEN-22,MDEN-23,MDEN-33,MLFER_A,MLFER_BH,MLFER_BO,MLFER_S,MLFER_E,MLFER_L,PetitjeanNumber,nRing,n3Ring,n4Ring,n5Ring,n6Ring,n7Ring,n8Ring,n12Ring,nG12Ring,nFRing,nF5Ring,nF6Ring,nF7Ring,nF8Ring,nF9Ring,nF10Ring,nF11Ring,nF12Ring,nFG12Ring,nTRing,nT4Ring,nT5Ring,nT6Ring,nT7Ring,nT8Ring,nT9Ring,nT10Ring,nT11Ring,nT12Ring,nTG12Ring,nHeteroRing,n3HeteroRing,n5HeteroRing,n6HeteroRing,n7HeteroRing,n8HeteroRing,nG12HeteroRing,nF6HeteroRing,nF7HeteroRing,nF8HeteroRing,nF9HeteroRing,nF10HeteroRing,nF11HeteroRing,nF12HeteroRing,nFG12HeteroRing,nT5HeteroRing,nT6HeteroRing,nT7HeteroRing,nT8HeteroRing,nT9HeteroRing,nT10HeteroRing,nT11HeteroRing,nT12HeteroRing,nTG12HeteroRing,nRotB,RotBFrac,nRotBt,RotBtFrac,LipinskiFailures,topoRadius,topoDiameter,topoShape,globalTopoChargeIndex,TopoPSA,VABC,VAdjMat,MW,WTPT-1,WTPT-2,WTPT-3,WTPT-4,WTPT-5,WPATH,WPOL,XLogP,Zagreb,EPI_LogP,XLogP3,VCC_LogP,VCC_LogS,logBCF
485,0,-0.3695,0.13653025,32.1301,20.748309,0,0,20,7,13,5,1,0,0,0,0,1,0,0,1,0.164992845,-0.106648868,-0.022017228,0.082501068,-0.036331395,15.07293021,8.616498372,10.11795257,6.442301591,8.855311918,346.5709778,337.3629303,381.983648,188.6360199,102.9673157,1,11.99857739,34.96937969,-0.349392707,0.104480935,5.402657303,8.785753611,6,19,19,19,6,0,0,0,0,17.271691,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1.560660172,0.353553391,0,0,2.207106781,0.5,0,0,0.75,1,0.25,1.060660172,1.556228979,0.400891863,5.914213562,3.060660172,3.310660172,1,0.75,0,0,0,6.255213763,3.923104069,4.541820444,1.461552035,1.202675589,0,0,0,0.9314,33.6194,38,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.221604938,1.201788409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.221604938,0.481361454,0,0,0,0,6.713935185,0,2.795310357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.134645062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.201788409,0,0,0,0.221604938,1.201788409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.221604938,0.221604938,0,0,0,0,2.237978395,0,1.35048011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.134645062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.201788409,0,0,0,0.221604938,1.201788409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.221604938,0.259756516,0,0,0,0,2.237978395,0,1.444830247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.134645062,0,0,0,0,0,0,0,0,0,1.201788409,0,0,11.84567901,0.261512346,2.237978395,-0.044945988,1.134645062,4.616708633,0.365354938,0.237978395,1.42787037,0.746527778,1.359429012,3.483024691,3.61429,0.51633,0.01633,0,0.49429,0.8551,0.42174,0.49429,0.8551,0.07255,0,-0.07255,0,0.60382,0.11047,0,0.61265,0,0.11067,4.25,0.60714,4.25,0.60714,0,0,-4.25,-0.60714,0,0,5.57405,0.79629,7.77542,2.20137,0.31448,2.14257,0.30608,3.06066,0.91809,0.13116,0.35334,0.05048,0.35334,0.05048,0,6.02,0,0,0,1,0,0,7,2.34375,7,0,2,1.79,1.0568,1.5,2.449489743,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,0.092,0.064,0.134,-0.041,2.76,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.333333333,6,1,0,2,4,1,1.673611111,0,122.5624392,3.807354922,122.0736521,12.44898539,1.778426484,5.528490258,0,3.155330086,46,4,0.637,28,-1.44,-4.6,-2.98,-3.71,-2
381,0,0.0068,4.62E-05,40.3611,23.74393,0,0,20,10,10,4,1,3,1,1,0,0,0,0,0,0.451379543,-0.339817517,0.295566742,-0.317177401,0.184703918,24.46155425,24.26299828,26.89590078,20.34648536,15.43930668,370.2445921,379.8767399,451.1297338,384.986497,261.2370526,0,11.89,31.97207245,-0.309989257,0.319034447,4.052055291,8.469128784,9,19,17,17,7,2,2,0,2,22.90407,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.335024986,0.176776695,0,0,0.630568928,0.068499578,0,0,1.948414743,2.649465133,1.869135047,1.097548452,1.171179673,0.633822044,8.198670613,4.537822563,4.115737948,2.608154351,1.524273694,0.577350269,0,0,7.120645798,4.292686896,3.287979659,2.245376532,1.091898408,0.385857655,0,0,0.49389,38.9567,70,1,0,5,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.448971193,0,27.9210108,-0.218710562,11.4276206,0,0,0,0,0,0,0,0,0,0,0,0,0.448971193,0,0,0,0,0,0,0,0.517098765,0,0,0,4.762077332,0,0,0,0,0,0,0,0,-0.218710562,0,0,0,0,0,2.468106996,0,0,0,0,0,0,0,0,21.90380916,4.839495885,0,0,0,0,-3.837834362,0,0,-1.290401235,0,0,0,0,0,0,0.448971193,0,-1.290401235,-0.218710562,-0.579352982,0,0,0,0,0,0,0,0,0,0,0,0,0.448971193,0,0,0,0,0,0,0,0.517098765,0,0,0,1.371813272,0,0,0,0,0,0,0,0,-0.218710562,0,0,0,0,0,2.468106996,0,0,0,0,0,0,0,0,10.47875772,4.839495885,0,0,0,0,-3.837834362,0,0,-1.290401235,0,0,0,0,0,0,0.448971193,0,11.42505144,0,5.12951898,0,0,0,0,0,0,0,0,0,0,0,0,0.448971193,0,0,0,0,0,0,0,0.517098765,0,0,0,1.962493141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.468106996,0,0,0,0,0,0,0,0,11.42505144,4.839495885,0,0,0,0,0,0,0,0,0,28.62654321,0.931777263,11.42505144,0.109596193,-3.837834362,1.364140504,4.149562757,4.42505144,18.48661008,3.725694444,4.169907407,17.30949074,5.23332,0.52333,0.02333,0,0.63833,0.97667,0.425,0.63833,0.91515,0.21333,0,-0.21333,0.06152,0.53583,0.17846,0,0.41401,0.09554,0.19108,9.25,0.925,6.25,0.625,3,0.3,-3.25,-0.325,0,0,7.70305,0.7703,13.15312,5.45008,0.54501,2.95202,0.2952,4.53781,1.5858,0.15858,0.37619,0.03762,0.37619,0.03762,0,9.06,4,4,3,4,1,1,10,4,10,6,0,1.24,1.2732,0.646330407,0,1.190550789,0,0,0,0,0,0,0,0.25,0.707106781,0,0,0,0,0,0,0,0.003,1.367,1.372,1.693,0.593,6.979,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.444444444,7,0.777777778,0,3,5,0.666666667,1.72537037,90.51,150.8076563,4.321928095,183.0119008,18.25586556,1.825586556,16.38779793,7.493592114,2.836759592,122,11,-0.269,42,-0.9,-0.85,-0.66,-0.99,-1.52
729,0,1.396,1.948816,29.8218,13.753965,0,0,10,5,5,2,1,0,2,0,0,0,0,0,0,0.061709125,-0.049532192,0.025419435,-0.006741806,0,17.61548638,7.671934275,14.35466358,5.339570409,0,325.5042704,290.2525147,243.847672,91.44578594,0,0,11.99383287,31.97307131,-0.319377533,0.090779446,5.919430248,10.3912514,4,9,8,8,3,1,1,0,1,9.546035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.40824829,0,0,0,0.410791918,0,0,0,0.40824829,0,0,0.410791918,0,0,4.28445705,2.27005561,1.802095141,0.816496581,0,0,0,0,4.566385658,2.033192829,1.713180251,0.641596414,0,0,0,0,0.4205,30.6437,19,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.682750343,0,3.106310014,1.61882716,0.903823296,0,0,0,0,0,0,0,0,0,0,0.290963649,0,0.391786694,0,0,0,0,0,0,0,0,0,0,0,2.00308642,0,0,0,0,0,0,0,0,1.61882716,0,0,0,0,0,3.106310014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.950188615,1.031464335,0,0,0,0,0,0,0,0.290963649,0,3.106310014,1.61882716,0.903823296,0,0,0,0,0,0,0,0,0,0,0.290963649,0,0.391786694,0,0,0,0,0,0,0,0,0,0,0,2.00308642,0,0,0,0,0,0,0,0,1.61882716,0,0,0,0,0,3.106310014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.950188615,1.031464335,0,0,0,0,0,0,0,0.391786694,0,3.106310014,1.61882716,0.903823296,0,0,0,0,0,0,0,0,0,0,0.290963649,0,0.391786694,0,0,0,0,0,0,0,0,0,0,0,2.00308642,0,0,0,0,0,0,0,0,1.61882716,0,0,0,0,0,3.106310014,0,0,0,0,0,0,0,0,0,0,0,0,0,0.950188615,1.031464335,0,0,0,0,8.709876543,0.391786694,3.106310014,0.095336077,0.950188615,1.254566787,0.296724966,0.606310014,1.218792867,1.134259259,0.783179012,2.805555556,3.06666,0.61333,0.11333,0,0.59333,0.88667,0.41765,0.59333,0.71905,0.17569,0,-0.17569,0.16762,0.69173,0.02256,0,0.70652,0.16304,0,4,0.8,2.5,0.5,1.5,0.3,-1,-0.2,0,0,2.98761,0.59752,4.43249,1.44489,0.28898,1.38376,0.27675,2.27005,0.88629,0.17726,0.14395,0.02879,0.14395,0.02879,0,4.03,1,1,1,1,1,1,5,2.25,5,3,0,1.35,0.7742,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0.69,0.676,1.829,1.291,3.151,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.25,3,0.75,0,2,3,0.5,1.486111111,82.92,88.52677758,3.321928095,106.9863412,8.696801932,1.739360386,7.212864652,0,2.586759592,18,2,0.375,16,0.48,0.72,1.13,-2.41,-1.52
282,0,-5.2174,27.22126276,79.1138,66.718513,0,0,66,25,41,18,7,0,0,0,0,0,0,0,0,0.330594029,-0.25499972,0.115501478,-0.019946146,-0.005208124,27.51986211,25.66181933,27.82460954,23.32945547,22.32945547,1246.122809,1232.622569,1240.065129,1141.565932,1090.873744,7,11.99330953,14.01126424,-0.316736086,0.168992482,5.247137331,7.599398674,24,65,63,63,22,2,2,0,2,45.481487,0,0,0,0,0,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0.816496581,0,0,0,0.149071198,0,0,0,0.577350269,0.40824829,0.288675135,0.105409255,0.074535599,0.052704628,18.58972938,12.12589766,9.37545161,5.562948829,3.756822145,2.531474414,1.701634377,1.140737207,16.01753677,9.941476447,6.605813161,4.112089717,2.679133133,1.732821554,1.111013176,0.704799124,1.59938,111.2573,812,5,0,5,2,4,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,16,0,0,0,0,0,0,16,0,0,0,0,0,0,2,0,0,0,4,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.36619723,0,24.67051827,0.405408409,11.64780594,0,0,0,0,0,0,0,0,0,0,0,2.205097192,0.161100037,0,0,0,0,0,0,5.23502224,0,0,0,0,0,0,18.78490858,0,0,0,0,0,0,0.405408409,0,0,0,21.12887537,0,3.5416429,0,0,7.972498077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161100037,0,3.5416429,0.202704205,2.911951485,0,0,0,0,0,0,0,0,0,0,0,0.551274298,0.161100037,0,0,0,0,0,0,0.270404266,0,0,0,0,0,0,0.764044492,0,0,0,0,0,0,0.202704205,0,0,0,5.282218842,0,3.5416429,0,0,3.986249038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.551274298,0,5.282218842,0.202704205,2.911951485,0,0,0,0,0,0,0,0,0,0,0,0.551274298,0.161100037,0,0,0,0,0,0,0.489457953,0,0,0,0,0,0,1.310606891,0,0,0,0,0,0,0.202704205,0,0,0,5.282218842,0,3.5416429,0,0,3.986249038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.83333333,0.551274298,5.282218842,0.128890787,0.202704205,8.997163349,1.463962462,1.282218842,16.28603269,1.463962462,1.282218842,16.28603269,11.8,0.472,0,0.028,0.49394,0.812,0.42987,0.49394,0.67647,0.06407,0,-0.06407,0.13553,0.58128,0.13301,0,0.13559,0.08475,0,17.5,0.7,14.5,0.58,3,0.12,-11.5,-0.46,0,0,28.71995,1.1488,38.06559,9.34564,0.37383,9.23724,0.36949,12.12588,2.88864,0.11555,0.28812,0.01152,0.28812,0.01152,0,24.07,7,7,7,7,5,9,25,20.3136,25,4,8,2.67,3.2574,0,0,0,0,25.32994356,3.799738109,0,0.05,0,0,0,0,0,0.606540025,1.577721537,0,0.264566842,0,0,0.798,2.936,2.955,1.694,1.32,12.584,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0.75,22,0.916666667,1,11,22,1,1.191774112,140.83,391.588586,5.64385619,355.3423443,48.49467904,1.939787162,18.28718666,0,18.28718666,2556,22,2.856,98,2.87,1.73,2.35,-4.55,-1.4
333,0,0.2553,0.06517809,50.1468,29.963102,0,0,28,14,14,7,2,4,1,0,0,0,0,0,0,0.459520871,-0.220501067,0.032845614,-0.056598638,-0.003435539,23.94558978,23.16856066,28.65804063,24.34808883,15.15814438,809.2228979,867.0178755,1172.37098,978.7873241,518.0734991,0,11.99351169,31.97207171,-0.279087695,0.360764212,4.013846896,11.75286259,13,27,23,23,9,4,4,0,4,25.314898,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,2.495781916,0.426776695,1.810660172,1.133883476,1.39251087,0.227665485,0.648226721,0.283579769,4.833789537,3.159121884,2.179513973,2.320459564,1.042681625,0.424414562,11.40577739,6.204507022,6.539532008,4.225953631,1.471589669,0.838888648,0.660839033,0.441768244,8.769547088,4.305369385,3.886784979,2.162242822,0.401045706,0.177709307,0.10498797,0.061023382,0.97988,58.0117,165,1,0,5,2,2,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0,0,1,0,4,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.620579176,0,39.63951287,0.404481397,9.224134315,0,0,0,0,14.02388866,0,0,0,0,0,0,0,0.620579176,0,0,0,0.623778292,0,0,0.944818489,0,0,0.623778292,0,5.660681676,0,0,0,1.132880658,0,0,0,0,-0.728399261,0,0,-1.003616308,0,0,2.177696759,0,0,3.301087963,0,0,0,0,0,33.16095962,4.300856481,0,0,0,0,0,0,0,0,0,0,-4.761406854,0,0,0,0.620579176,0,2.177696759,-0.728399261,2.669021972,0,0,0,0,7.01194433,0,0,0,0,0,0,0,0.620579176,0,0,0,0.623778292,0,0,0.472409245,0,0,0.623778292,0,1.230402258,0,0,0,1.132880658,0,0,0,0,-0.728399261,0,0,-1.003616308,0,0,2.177696759,0,0,3.301087963,0,0,0,0,0,10.56289446,4.300856481,0,0,0,0,0,0,0,0,0,0,-4.761406854,0,0,0,0.620579176,0,11.29903258,1.132880658,6.555112343,0,0,0,0,7.01194433,0,0,0,0,0,0,0,0.620579176,0,0,0,0.623778292,0,0,0.472409245,0,0,0.623778292,0,1.523228353,0,0,0,1.132880658,0,0,0,0,0,0,0,0,0,0,2.177696759,0,0,3.301087963,0,0,0,0,0,11.29903258,4.300856481,0,0,0,0,0,0,0,0,0,43.24074074,0.974923522,11.29903258,0.273876173,-4.761406854,2.619439369,5.085480928,4.299032581,26.52580814,4.184709113,4.150884432,25.78754661,6.46665,0.4619,0,0.0381,0.64762,0.99524,0.42727,0.64762,0.94889,0.22035,0,-0.22035,0.04635,0.46411,0.25018,0,0.46392,0.07732,0.20619,14.5,1.03571,8.5,0.60714,6,0.42857,-2.5,-0.17857,0,0,10.94461,0.78176,21.83189,10.88728,0.77766,3.34741,0.2391,6.2045,2.85709,0.20408,0.7095,0.05068,0.7095,0.05068,0,13.07,4,6,5,6,1,1,14,5.185595568,14,6,3,1.46,1.6068,1.370013421,1.437216448,0.961124566,2.149139864,0,0.333333333,1,0,0.25,0,0.650697637,0.814325285,0,0,0,0,0.333333333,0,0,0.266,1.356,1.345,1.889,0.765,5.895,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.384615385,9,0.692307692,0,4,8,1,1.796004492,93.21,200.018885,4.807354922,222.0674279,25.84812758,1.846294827,18.81743242,10.03256947,5.6096669,337,18,0.463,64,-0.67,-0.57,0.01,-2.33,-1.16
367,0,0.6365,0.40513225,60.8304,32.299516,0,0,26,14,12,6,1,4,2,1,0,0,0,0,0,0.653989571,-0.476891236,0.371302388,-0.287709763,-0.135556514,35.36377632,33.1370978,42.13932106,35.25435619,23.22274833,769.1790151,827.3823511,1003.810032,915.3002347,632.3154897,0,11.99355074,31.97307422,-0.325682205,0.219907359,3.865284155,11.16212876,13,25,22,22,10,3,3,0,3,27.186484,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.398181216,0.176776695,0.166666667,0,2.384539397,0.335410197,0.0372678,0,3.039213562,2.839914259,1.779030206,4.471727771,4.099247993,2.131935388,11.19023444,6.486510968,5.419258146,4.525694612,1.866572728,1.01388035,0.724344202,0.343443362,10.65579434,7.786701524,8.719755302,7.005083358,3.219359604,1.944245821,1.303534749,0.459606521,0.75619,56.8305,161,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,3,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,32.48780476,0.49163561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.765037697,0,0,0,0.565693587,0,0.765037697,0,4.922990363,0,0.576891289,0,0.559894355,0,0,0,0,-0.068258745,0,0,0,0,0,0,0,0,0,0,1.116013374,0,0,0,21.65276061,10.95372213,0,0,0,0,-2.769889543,0,0.713407029,-1.234691358,0,0,0,0,0,0,0,0,-1.234691358,-0.068258745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.765037697,0,0,0,0.565693587,0,0.765037697,0,1.497394355,0,0.576891289,0,0.559894355,0,0,0,0,-0.068258745,0,0,0,0,0,0,0,0,0,0,1.116013374,0,0,0,10.30627672,5.476861064,0,0,0,0,-2.769889543,0,0.713407029,-1.234691358,0,0,0,0,0,0,0,0,11.3464839,0.559894355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.765037697,0,0,0,0.565693587,0,0.765037697,0,1.712798004,0,0.576891289,0,0.559894355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.116013374,0,0,0,11.3464839,5.476861064,0,0,0,0,0.713407029,0,0,0,0,36.42283951,0.78296494,11.3464839,-0.032229846,-2.769889543,2.102536296,3.081617938,4.346483896,23.21296548,3.204187295,4.186813114,23.35830814,7.39998,0.52857,0.02857,0,0.66154,0.97143,0.42727,0.66154,0.97143,0.23427,0,-0.23427,0,0.54412,0.17017,0,0.40541,0.12162,0.13514,13.75,0.98214,9.25,0.66071,4.5,0.32143,-4.75,-0.33929,0,0,11.18786,0.79913,20.86419,9.67633,0.69117,3.70902,0.26493,6.4865,2.77748,0.19839,0.4275,0.03054,0.4275,0.03054,0,13.08,5,5,4,5,0,0,14,6.477508651,14,5,2,1.24,1.7342,0.516459057,1.465795435,0.814325285,0,0.333333333,1.414213562,0,0,0,0,0.25,0.676123404,0.5,0,0,0,0,0,0,0.003,2.546,2.561,2.986,1.339,10.264,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.538461538,10,0.769230769,0,4,8,1,1.683497732,123.04,210.0624176,4.807354922,256.9945365,26.06811763,1.862008402,22.13127365,10.26916848,3.06930413,335,18,1.255,60,1.26,1.48,1.43,-2.29,-1.16
