729
367
475
951
21
810
1009
273
168
586
594
22
13
941
4
253
748
807
23
953
876
571
600
372
492
802
3
118
606
42
569
505
324
588
173
65
867
145
1032
98
101
478
30
959
960
396
621
860
559
100
568
847
194
120
24
970
149
99
204
183
10
652
840
774
576
496
74
557
871
1030
518
126
964
215
73
555
412
150
719
537
612
136
75
26
707
424
917
565
79
66
248
155
237
721
212
523
541
112
668
222
940
491
924
146
64
539
190
1007
511
854
334
617
409
582
61
156
1036
543
706
95
442
649
989
121
388
708
616
436
444
968
734
205
611
610
92
819
535
653
1033
943
656
288
347
698
227
337
745
293
452
609
384
763
363
368
1006
546
137
797
762
1018
153
769
312
1020
216
151
815
800
290
345
371
401
733
768
40
58
948
132
728
676
855
325
737
309
355
925
8
743
913
782
428
301
431
592
15
903
276
315
302
525
316
35
422
723
59
1021
184
53
892
69
973
322
310
623
965
124
420
16
882
961
90
283
839
39
856
752
1035
540
1004
545
863
296
447
558
286
348
111
831
130
710
56
242
779
643
574
672
356
2
147
317
502
853
932
937
437
143
922
773
659
378
230
241
603
343
524
28
307
259
342
454
791
81
697
209
415
125
599
662
593
313
628
664
705
117
760
878
534
232
234
977
318
688
104
969
292
445
482
678
618
266
642
140
249
873
984
421
279
185
758
201
682
211
1029
981
887
133
391
684
670
694
641
247
256
686
218
893
875
18
679
280
999
323
687
683
